,similarity_score
49887,0.70696336
49888,0.69199824
49889,0.7301532
49890,0.737512
49891,0.7334184
49892,0.7334184
49893,0.7618433
49894,0.73280084
49895,0.73510695
49896,0.73280084
49897,0.7334184
49898,0.7142035
49899,0.7333936
49900,0.643332
49901,0.72807705
49902,0.7219852
49903,0.76836526
49904,0.69243294
49905,0.69243294
49906,0.73148143
49907,0.69021606
49908,0.7359329
49909,0.7322918
49910,0.71983755
49911,0.7365303
49912,0.7319849
49913,0.7379126
49914,0.7536133
49915,0.76248837
49916,0.7204472
49917,0.76089704
49918,0.75925225
49919,0.75925225
49920,0.75807124
49921,0.74834824
49922,0.7317866
49923,0.7261249
49924,0.7633977
49925,0.7633977
49926,0.74835587
49927,0.7317866
49928,0.71915966
49929,0.75579333
49930,0.7239715
49931,0.7248688
49932,0.7239715
49933,0.7267771
49934,0.74467766
49935,0.7562889
49936,0.7560291
49937,0.7619915
49938,0.73047554
49939,0.7161148
49940,0.726979
49941,0.75511146
49942,0.74370253
49943,0.76310086
49944,0.732506
49945,0.732506
49946,0.75511146
49947,0.7308697
49948,0.7575964
49949,0.73201597
49950,0.7665784
49951,0.7500282
49952,0.76449406
49953,0.68962693
49954,0.71886116
49955,0.7142035
49956,0.716853
49957,0.64336324
49958,0.7402932
49959,0.7581767
49960,0.71021867
49961,0.7295334
49962,0.7516663
49963,0.7306416
49964,0.7414684
49965,0.7044792
49966,0.7230857
49967,0.7278613
49968,0.700323
49969,0.74704874
49970,0.71951795
49971,0.73242223
49972,0.7292526
49973,0.73280084
49974,0.69021606
49975,0.7177123
49976,0.7133024
49977,0.7133024
49978,0.7333936
49979,0.77849805
49980,0.74710906
49981,0.75532687
49982,0.6964564
49983,0.75532687
49984,0.71566653
49985,0.73252916
49986,0.72474223
49987,0.7459022
49988,0.7459022
49989,0.7657312
49990,0.75382507
49991,0.76602995
49992,0.7665784
49993,0.7545154
49994,0.7545154
49995,0.7375548
49996,0.7375548
49997,0.74886715
49998,0.6948338
49999,0.7459022
50000,0.75516033
50001,0.71737814
50002,0.7535255
50003,0.63758105
50004,0.75817657
50005,0.63758105
50006,0.754511
50007,0.76089704
50008,0.72092134
50009,0.71737814
50010,0.754511
50011,0.7515823
50012,0.73858464
50013,0.7366135
50014,0.7269848
50015,0.7284548
50016,0.7627253
50017,0.7665784
50018,0.6394212
50019,0.7482044
50020,0.6394212
50021,0.7785586
50022,0.7564266
50023,0.7543772
50024,0.72578096
50025,0.7316919
50026,0.7770276
50027,0.6945795
50028,0.7302753
50029,0.7494645
50030,0.7515823
50031,0.7439214
50032,0.7392925
50033,0.7673278
50034,0.72761786
50035,0.7665784
50036,0.7490866
50037,0.76256347
50038,0.69539887
50039,0.7284509
50040,0.7570387
50041,0.7265829
50042,0.7526301
50043,0.73086977
50044,0.75552595
50045,0.68860996
50046,0.7344614
50047,0.68466204
50048,0.72308576
50049,0.7344387
50050,0.75814384
50051,0.76800543
50052,0.7564261
50053,0.7267554
50054,0.7266049
50055,0.7457621
50056,0.6995154
50057,0.69747376
50058,0.76464057
50059,0.72356033
50060,0.68466204
50061,0.7258568
50062,0.75817657
50063,0.70552874
50064,0.73896027
50065,0.7457621
50066,0.7457621
50067,0.76471597
50068,0.7520978
50069,0.76471597
50070,0.75482035
50071,0.75191677
50072,0.73996073
50073,0.7520978
50074,0.7284548
50075,0.7487645
50076,0.7166581
50077,0.76198643
50078,0.7535076
50079,0.6863774
50080,0.7414685
50081,0.72308576
50082,0.742042
50083,0.7451835
50084,0.7594206
50085,0.7184551
50086,0.7475469
50087,0.743327
50088,0.743327
50089,0.7303761
50090,0.7303761
50091,0.69335824
50092,0.7618973
50093,0.72059953
50094,0.73194695
50095,0.73194695
50096,0.69830585
50097,0.75817657
50098,0.75279707
50099,0.7721298
50100,0.7721298
50101,0.7198374
50102,0.72947884
50103,0.73777777
50104,0.7553351
50105,0.75583863
50106,0.77820754
50107,0.75087166
50108,0.7310188
50109,0.743327
50110,0.73089325
50111,0.6905764
50112,0.74903095
50113,0.77160555
50114,0.724432
50115,0.69287026
50116,0.724432
50117,0.7339288
50118,0.7137767
50119,0.7137767
50120,0.7581879
50121,0.68720007
50122,0.7272721
50123,0.7253405
50124,0.7543978
50125,0.72280705
50126,0.75960684
50127,0.724432
50128,0.7575921
50129,0.6904568
50130,0.7536663
50131,0.7584604
50132,0.69386744
50133,0.75496197
50134,0.758102
50135,0.74031764
50136,0.7614027
50137,0.71953136
50138,0.71953136
50139,0.74321556
50140,0.7454581
50141,0.73015326
50142,0.73015326
50143,0.73089325
50144,0.73015326
50145,0.74754477
50146,0.73339367
50147,0.73086977
50148,0.7485349
50149,0.74865985
50150,0.7565922
50151,0.7533268
50152,0.7556525
50153,0.74472874
50154,0.7604147
50155,0.75868464
50156,0.7601886
50157,0.73791265
50158,0.68978876
50159,0.73557365
50160,0.7525691
50161,0.7362039
50162,0.7103763
50163,0.73707676
50164,0.736917
50165,0.7380695
50166,0.74665654
50167,0.74665654
50168,0.7191168
50169,0.7565472
50170,0.75771856
50171,0.75719786
50172,0.7272759
50173,0.7137767
50174,0.7843983
50175,0.75868464
50176,0.7490051
50177,0.7490051
50178,0.715827
50179,0.7666007
50180,0.73056936
50181,0.73481965
50182,0.7490866
50183,0.74924666
50184,0.71021223
50185,0.763535
50186,0.70877373
50187,0.7124969
50188,0.7278516
50189,0.7091572
50190,0.7619239
50191,0.7619239
50192,0.73724174
50193,0.75610346
50194,0.7043277
50195,0.7043277
50196,0.75779855
50197,0.76250803
50198,0.77204335
50199,0.75814384
50200,0.7671038
50201,0.77187693
50202,0.72308576
50203,0.76936007
50204,0.7376661
50205,0.7178272
50206,0.72262657
50207,0.7384707
50208,0.75032943
50209,0.7826651
50210,0.759308
50211,0.7343912
50212,0.7660202
50213,0.72895145
50214,0.7570387
50215,0.72263205
50216,0.76471597
50217,0.72263205
50218,0.7127639
50219,0.74224806
50220,0.7171758
50221,0.73339367
50222,0.73339367
50223,0.6923993
50224,0.71736383
50225,0.7318305
50226,0.7548179
50227,0.6937734
50228,0.69335824
50229,0.6969478
50230,0.74786985
50231,0.73950505
50232,0.7594206
50233,0.7515823
50234,0.7566054
50235,0.7254787
50236,0.7185378
50237,0.72294354
50238,0.72294354
50239,0.7567156
50240,0.72775
50241,0.71386904
50242,0.73752785
50243,0.734238
50244,0.7478094
50245,0.73707676
50246,0.7515823
50247,0.7573567
50248,0.733564
50249,0.7107725
50250,0.7496189
50251,0.7509594
50252,0.76820385
50253,0.7596719
50254,0.72680545
50255,0.7439214
50256,0.7591625
50257,0.7466445
50258,0.76387
50259,0.7529357
50260,0.75771856
50261,0.7242384
50262,0.715827
50263,0.7462332
50264,0.74795747
50265,0.764497
50266,0.6922312
50267,0.75226855
50268,0.69558895
50269,0.73437405
50270,0.7529357
50271,0.78167415
50272,0.72279084
50273,0.72279084
50274,0.75781226
50275,0.69363785
50276,0.73437405
50277,0.73437405
50278,0.7287695
50279,0.7386846
50280,0.7410573
50281,0.7211102
50282,0.7638614
50283,0.7634554
50284,0.7631009
50285,0.7638614
50286,0.7638614
50287,0.7184177
50288,0.73507154
50289,0.73928934
50290,0.7373805
50291,0.71904194
50292,0.7265153
50293,0.73928934
50294,0.68852764
50295,0.68852764
50296,0.72821915
50297,0.73767847
50298,0.74950004
50299,0.7184992
50300,0.7184992
50301,0.7633331
50302,0.7788908
50303,0.7422423
50304,0.7255106
50305,0.7422423
50306,0.74650085
50307,0.75592506
50308,0.74650085
50309,0.75848806
50310,0.7581345
50311,0.7581345
50312,0.7226336
50313,0.7519195
50314,0.7255106
50315,0.7739752
50316,0.73139924
50317,0.74722517
50318,0.73139924
50319,0.71717143
50320,0.7337804
50321,0.72454035
50322,0.7446004
50323,0.76842463
50324,0.74321556
50325,0.7613262
50326,0.76842463
50327,0.75508577
50328,0.7344614
50329,0.7173004
50330,0.7463218
50331,0.766609
50332,0.7290005
50333,0.729784
50334,0.73507154
50335,0.7515823
50336,0.73086977
50337,0.7266656
50338,0.7307552
50339,0.7501656
50340,0.7611973
50341,0.7387438
50342,0.7631292
50343,0.73767847
50344,0.72697216
50345,0.76401913
50346,0.75516033
50347,0.7280814
50348,0.7456373
50349,0.69344634
50350,0.74031764
50351,0.69985795
50352,0.6352635
50353,0.73723066
50354,0.7358357
50355,0.7249043
50356,0.72205573
50357,0.7524975
50358,0.68954337
50359,0.7274115
50360,0.7456373
50361,0.73118925
50362,0.7258568
50363,0.7081389
50364,0.7313107
50365,0.7401649
50366,0.7499211
50367,0.7565922
50368,0.742729
50369,0.7515823
50370,0.74154115
50371,0.7401649
50372,0.69836146
50373,0.73679644
50374,0.75298154
50375,0.641255
50376,0.7608129
50377,0.7340503
50378,0.7212163
50379,0.731985
50380,0.7577409
50381,0.73086977
50382,0.6884817
50383,0.7372602
50384,0.7656335
50385,0.7561634
50386,0.7213611
50387,0.72452635
50388,0.7565922
50389,0.73889315
50390,0.7430602
50391,0.7370697
50392,0.6938293
50393,0.7501656
50394,0.7647526
50395,0.7633331
50396,0.76670027
50397,0.7551128
50398,0.75910914
50399,0.7231114
50400,0.73688996
50401,0.7695285
50402,0.74895716
50403,0.7669443
50404,0.73504674
50405,0.68190706
50406,0.6911731
50407,0.68190706
50408,0.7166872
50409,0.7350877
50410,0.76464057
50411,0.7505029
50412,0.7525028
50413,0.7383374
50414,0.75912094
50415,0.715827
50416,0.715827
50417,0.7249942
50418,0.7542493
50419,0.723618
50420,0.74124134
50421,0.71003515
50422,0.7490051
50423,0.723618
50424,0.73285913
50425,0.7551103
50426,0.73285913
50427,0.7551103
50428,0.7365647
50429,0.7213611
50430,0.7278004
50431,0.7060286
50432,0.75591195
50433,0.7565922
50434,0.7682394
50435,0.74835587
50436,0.7233204
50437,0.72397137
50438,0.7734587
50439,0.71902215
50440,0.75426847
50441,0.75315297
50442,0.69661456
50443,0.73715603
50444,0.73889315
50445,0.7127221
50446,0.7475469
50447,0.7659852
50448,0.7375548
50449,0.74489486
50450,0.7674965
50451,0.7257437
50452,0.7652689
50453,0.69469905
50454,0.7383197
50455,0.7369746
50456,0.7598581
50457,0.72652084
50458,0.75403047
50459,0.72112083
50460,0.7513679
50461,0.720948
50462,0.7235432
50463,0.74744505
50464,0.74744505
50465,0.7436924
50466,0.73081905
50467,0.7072836
50468,0.7495167
50469,0.7478094
50470,0.7577309
50471,0.75910914
50472,0.73873293
50473,0.7517546
50474,0.7843983
50475,0.74503
50476,0.75765777
50477,0.7620631
50478,0.7289922
50479,0.71021223
50480,0.7289922
50481,0.73964715
50482,0.71862537
50483,0.7310269
50484,0.70865107
50485,0.7472306
50486,0.77655596
50487,0.7353508
50488,0.7362138
50489,0.7271738
50490,0.71357167
50491,0.73481965
50492,0.73481965
50493,0.74754477
50494,0.7638614
50495,0.74502015
50496,0.73565483
50497,0.7246089
50498,0.7317165
50499,0.73488796
50500,0.725989
50501,0.76002204
50502,0.71749365
50503,0.7003229
50504,0.66407895
50505,0.7234187
50506,0.7110957
50507,0.75603306
50508,0.7254203
50509,0.68978876
50510,0.7611945
50511,0.75591195
50512,0.74331284
50513,0.75910914
50514,0.7657877
50515,0.75910914
50516,0.76285374
50517,0.75910914
50518,0.75358164
50519,0.72553396
50520,0.728009
50521,0.73895115
50522,0.75032943
50523,0.7558669
50524,0.7591625
50525,0.76449406
50526,0.749851
50527,0.76464057
50528,0.70474815
50529,0.7584604
50530,0.7826651
50531,0.7513146
50532,0.7003229
50533,0.6352635
50534,0.7127639
50535,0.7234185
50536,0.7245851
50537,0.7665784
50538,0.7438575
50539,0.6947762
50540,0.7635269
50541,0.7499492
50542,0.7635269
50543,0.7266481
50544,0.7266481
50545,0.7260951
50546,0.74937975
50547,0.72294354
50548,0.76573116
50549,0.6904568
50550,0.76793534
50551,0.7040436
50552,0.6904568
50553,0.7159206
50554,0.7565728
50555,0.72472423
50556,0.72472423
50557,0.7535522
50558,0.74835587
50559,0.7588916
50560,0.7588916
50561,0.72308576
50562,0.75622344
50563,0.763762
50564,0.69578135
50565,0.69578135
50566,0.73049086
50567,0.70661086
50568,0.7263613
50569,0.74673784
50570,0.7023064
50571,0.7091547
50572,0.7611973
50573,0.7611973
50574,0.75315297
50575,0.7091547
50576,0.7184551
50577,0.68466204
50578,0.76226556
50579,0.74668086
50580,0.7518705
50581,0.76670027
50582,0.76471597
50583,0.68466204
50584,0.73470086
50585,0.68466204
50586,0.7593422
50587,0.7548047
50588,0.75910914
50589,0.76793534
50590,0.7554921
50591,0.7699624
50592,0.7553665
50593,0.7534434
50594,0.6354286
50595,0.7380025
50596,0.7223697
50597,0.7532854
50598,0.76586246
50599,0.72913754
50600,0.6869666
50601,0.7471466
50602,0.72891825
50603,0.71812195
50604,0.7579578
50605,0.7603893
50606,0.7579578
50607,0.7552346
50608,0.7677808
50609,0.74721706
50610,0.72914577
50611,0.733067
50612,0.7319876
50613,0.7562586
50614,0.73635966
50615,0.70297945
50616,0.71600693
50617,0.7669307
50618,0.6905764
50619,0.751194
50620,0.751194
50621,0.71146643
50622,0.73791265
50623,0.63699794
50624,0.69344634
50625,0.74370253
50626,0.72238994
50627,0.7754835
50628,0.72238994
50629,0.7324852
50630,0.7229899
50631,0.7229899
50632,0.7600789
50633,0.7150082
50634,0.7161415
50635,0.7781378
50636,0.729393
50637,0.74255884
50638,0.729393
50639,0.7317165
50640,0.76091874
50641,0.7235027
50642,0.7329456
50643,0.7471212
50644,0.69335824
50645,0.7293824
50646,0.7186079
50647,0.7764375
50648,0.7669307
50649,0.7481299
50650,0.72998816
50651,0.7752503
50652,0.74331284
50653,0.72457033
50654,0.6869666
50655,0.7631009
50656,0.7612376
50657,0.74140024
50658,0.7596041
50659,0.7615944
50660,0.74255884
50661,0.7368902
50662,0.72294736
50663,0.7332107
50664,0.7611973
50665,0.75961703
50666,0.7263756
50667,0.75291467
50668,0.7529357
50669,0.72457033
50670,0.7246351
50671,0.75252837
50672,0.73339367
50673,0.77358407
50674,0.7612215
50675,0.7023064
50676,0.75733304
50677,0.7689724
50678,0.75733304
50679,0.6942072
50680,0.69335824
50681,0.7278706
50682,0.75961703
50683,0.71021223
50684,0.74411726
50685,0.7216013
50686,0.6405683
50687,0.7524457
50688,0.69335824
50689,0.7528212
50690,0.7414651
50691,0.764217
50692,0.752601
50693,0.75671285
50694,0.7586818
50695,0.7552589
50696,0.7344284
50697,0.7619915
50698,0.75814384
50699,0.7528559
50700,0.75505614
50701,0.7536781
50702,0.76115394
50703,0.7739752
50704,0.7254787
50705,0.75510573
50706,0.74786985
50707,0.74786985
50708,0.7665784
50709,0.7581345
50710,0.7581345
50711,0.7341926
50712,0.75897425
50713,0.69281375
50714,0.76485986
50715,0.77655596
50716,0.75610346
50717,0.7318055
50718,0.7665784
50719,0.76230973
50720,0.7535522
50721,0.7471237
50722,0.74952435
50723,0.742729
50724,0.71600693
50725,0.7405809
50726,0.7567183
50727,0.7491077
50728,0.70674014
50729,0.74333954
50730,0.74613273
50731,0.7189749
50732,0.73437405
50733,0.7605968
50734,0.75960875
50735,0.6896274
50736,0.7003229
50737,0.7521977
50738,0.6942072
50739,0.64091736
50740,0.69042623
50741,0.7594174
50742,0.7552389
50743,0.7631292
50744,0.7453313
50745,0.7453313
50746,0.7603479
50747,0.7240372
50748,0.781588
50749,0.73339283
50750,0.73339283
50751,0.6919983
50752,0.7521977
50753,0.74334556
50754,0.6551203
50755,0.728009
50756,0.74964356
50757,0.73142594
50758,0.75748146
50759,0.72294354
50760,0.7761907
50761,0.7445898
50762,0.74265516
50763,0.7635493
50764,0.80673355
50765,0.7821647
50766,0.71590286
50767,0.752601
50768,0.76099765
50769,0.7415025
50770,0.759915
50771,0.70387936
50772,0.7440311
50773,0.781588
50774,0.71618366
50775,0.70877373
50776,0.70191646
50777,0.7598581
50778,0.70191646
50779,0.76369894
50780,0.7266481
50781,0.73326594
50782,0.75910914
50783,0.7624723
50784,0.75525486
50785,0.71021223
50786,0.7592814
50787,0.7602602
50788,0.765533
50789,0.75170565
50790,0.75124645
50791,0.7323395
50792,0.7332107
50793,0.7491077
50794,0.73183215
50795,0.73183215
50796,0.7589636
50797,0.7588109
50798,0.7588109
50799,0.73315847
50800,0.7752503
50801,0.7588916
50802,0.7752503
50803,0.76752853
50804,0.72244763
50805,0.76752853
50806,0.76752853
50807,0.73015326
50808,0.75508577
50809,0.75508577
50810,0.7485349
50811,0.73062044
50812,0.76203656
50813,0.7620323
50814,0.7620323
50815,0.76464057
50816,0.7532854
50817,0.7532854
50818,0.7561821
50819,0.7821647
50820,0.73139924
50821,0.73139924
50822,0.6904568
50823,0.76097393
50824,0.7515823
50825,0.7453313
50826,0.74175787
50827,0.7515823
50828,0.7329737
50829,0.72422373
50830,0.75817657
50831,0.770531
50832,0.69807845
50833,0.7246089
50834,0.69114494
50835,0.7594206
50836,0.7594206
50837,0.6378984
50838,0.6378984
50839,0.7306416
50840,0.75035465
50841,0.75625205
50842,0.7136729
50843,0.73565483
50844,0.76067936
50845,0.7620323
50846,0.73638344
50847,0.7082355
50848,0.690636
50849,0.7298906
50850,0.7709066
50851,0.7709066
50852,0.7373805
50853,0.74212134
50854,0.7570387
50855,0.7333586
50856,0.75675875
50857,0.72617406
50858,0.75656205
50859,0.74808353
50860,0.7365056
50861,0.75771856
50862,0.760721
50863,0.7060046
50864,0.72740304
50865,0.72132695
50866,0.74378836
50867,0.76203656
50868,0.73777056
50869,0.72132695
50870,0.7551423
50871,0.72112226
50872,0.75748146
50873,0.7589205
50874,0.75748146
50875,0.72740304
50876,0.7605534
50877,0.7263756
50878,0.7332683
50879,0.76564395
50880,0.7391847
50881,0.781588
50882,0.73183215
50883,0.76002204
50884,0.7566054
50885,0.73413146
50886,0.7396658
50887,0.7300458
50888,0.76688474
50889,0.7657882
50890,0.7390421
50891,0.7631009
50892,0.7300458
50893,0.7611973
50894,0.74133885
50895,0.73015326
50896,0.7462332
50897,0.7566054
50898,0.7408152
50899,0.753408
50900,0.72280705
50901,0.74974996
50902,0.74233687
50903,0.690636
50904,0.74974996
50905,0.7234461
50906,0.73707676
50907,0.74189824
50908,0.6902504
50909,0.718434
50910,0.75817657
50911,0.765852
50912,0.7322492
50913,0.7261988
50914,0.7220762
50915,0.73015326
50916,0.7153418
50917,0.7581879
50918,0.7343351
50919,0.75703764
50920,0.7332683
50921,0.7563907
50922,0.70860267
50923,0.76115394
50924,0.7179618
50925,0.7306416
50926,0.74175787
50927,0.74833465
50928,0.76115394
50929,0.75585717
50930,0.72967404
50931,0.75618505
50932,0.72523856
50933,0.7170764
50934,0.71953136
50935,0.74370253
50936,0.7495922
50937,0.7495922
50938,0.6400337
50939,0.7657882
50940,0.7657882
50941,0.7515823
50942,0.76815975
50943,0.7406073
50944,0.75671285
50945,0.7581015
50946,0.76464057
50947,0.7660202
50948,0.7590711
50949,0.76464057
50950,0.7272759
50951,0.75827783
50952,0.7576841
50953,0.75432557
50954,0.70697
50955,0.76385665
50956,0.7631009
50957,0.75663954
50958,0.73086977
50959,0.75910914
50960,0.7397552
50961,0.7682394
50962,0.7502657
50963,0.7502657
50964,0.74201906
50965,0.7513679
50966,0.7615944
50967,0.7513679
50968,0.7489182
50969,0.7611973
50970,0.7631009
50971,0.72452635
50972,0.7065249
50973,0.7555119
50974,0.70297945
50975,0.7699716
50976,0.73300856
50977,0.73557544
50978,0.7744352
50979,0.7395563
50980,0.7263756
50981,0.7582524
50982,0.68466204
50983,0.7571052
50984,0.72784656
50985,0.75992334
50986,0.7036294
50987,0.73998857
50988,0.74216807
50989,0.73739934
50990,0.718434
50991,0.74175787
50992,0.73874736
50993,0.76815975
50994,0.7544733
50995,0.77259773
50996,0.7336556
50997,0.7669307
50998,0.7321671
50999,0.72373194
51000,0.7618353
51001,0.7298988
51002,0.70201486
51003,0.7202292
51004,0.7671436
51005,0.7571052
51006,0.7373805
51007,0.764409
51008,0.74626696
51009,0.73842037
51010,0.6933979
51011,0.7619915
51012,0.7500282
51013,0.7333936
51014,0.76418626
51015,0.7170068
51016,0.7530225
51017,0.7272208
51018,0.7587913
51019,0.7257595
51020,0.7498102
51021,0.7374092
51022,0.7657877
51023,0.76571584
51024,0.72799873
51025,0.73366934
51026,0.77204335
51027,0.76639473
51028,0.77204335
51029,0.7520058
51030,0.6409174
51031,0.74472874
51032,0.75003886
51033,0.75986356
51034,0.7373892
51035,0.68598145
51036,0.75910914
51037,0.6934546
51038,0.7391846
51039,0.71752775
51040,0.7241628
51041,0.7230934
51042,0.75960875
51043,0.68962693
51044,0.75003886
51045,0.7547853
51046,0.7324208
51047,0.7581606
51048,0.7255339
51049,0.69115597
51050,0.75937736
51051,0.7480184
51052,0.7480184
51053,0.7280015
51054,0.7301532
51055,0.7301532
51056,0.69236326
51057,0.7665784
51058,0.76670015
51059,0.7567563
51060,0.74665654
51061,0.7151979
51062,0.6864584
51063,0.6949439
51064,0.74812996
51065,0.6933583
51066,0.7572263
51067,0.63526344
51068,0.7324208
51069,0.7665784
51070,0.71846926
51071,0.75209785
51072,0.7366476
51073,0.73352504
